Q1,Q2,Q3,Q4,Q5,Q6,X,Y,Z,Rx,Ry,Rz
2.141,1.563,-0.6012,0.8352,-0.9028,-0.0624,0.30941,-0.20453,1.36728,-37.96724,4.01608,147.34958
0.529,0.3139,0.9368,-1.5636,0.0103,-1.0293,0.08196,-0.1259,0.9603,57.7132,53.92027,-87.36386
0.834,0.8594,1.1331,1.2879,0.5511,0.6446,0.03026,-0.18996,0.84068,-124.48124,31.62299,153.00298
1.6066,-0.833,1.0798,-0.4384,-0.6144,-0.3246,0.14263,0.20989,0.77599,-1.39172,23.0526,49.89888
1.2825,0.0694,0.0254,1.5071,1.3678,-2.236,0.26046,0.35051,1.13356,76.737,31.8877,61.63844
2.8973,-1.3341,0.9365,-1.1496,0.0644,-0.1433,-0.24235,0.21505,0.64233,-21.36059,2.70375,92.09216
1.1061,1.4801,-0.1675,1.4905,1.5141,0.7153,-0.03311,-0.40087,1.23174,-94.01218,25.86806,-122.70131
1.4881,-0.7372,0.8273,-0.3132,1.5615,2.136,0.1744,0.28763,0.81344,-95.09302,30.69096,154.65872
1.0512,0.7506,0.3497,-0.4789,-0.0012,-0.7545,0.1005,-0.12651,1.18019,61.61561,-17.1375,-20.68833
0.3622,-0.716,-0.4227,0.55,1.5591,0.6529,0.73242,0.11707,0.5508,9.34089,-37.86284,62.21683
0.3136,1.0049,-0.3148,-0.27,-1.2146,1.9169,0.01992,-0.15128,1.38224,26.51439,-19.41126,113.86048
0.3389,1.3982,-1.0155,-1.1674,1.0001,1.5476,-0.01449,-0.16421,1.50536,-66.07821,-21.30322,43.55021
2.9067,-1.3454,-1.3417,-1.4203,0.5261,2.4222,-0.22555,0.20826,-0.14593,138.36545,-5.52018,-61.65039
1.6403,-0.2378,0.3918,-0.3877,0.0879,0.37,0.12375,0.38299,0.99992,-1.67711,-13.51703,93.01944
1.5985,1.4705,0.496,1.0193,-0.12,-2.4945,0.16005,-0.35873,0.95375,108.98273,-3.09739,-5.66657
1.9713,-0.7844,-1.1554,0.5904,0.1513,2.8406,-0.13515,0.70407,0.19213,-133.49998,-69.61383,59.64296
1.4094,1.3115,-1.3082,-1.2883,0.1964,-0.2557,0.16892,0.10379,1.52106,3.07334,-10.88658,-8.02283
2.8096,-1.4784,1.075,0.4392,1.0367,2.2997,-0.16666,0.21617,0.63104,-36.21272,16.39768,-52.62575
2.2144,0.9778,0.3088,-0.5855,0.1465,2.2949,0.22053,-0.04393,1.17047,-80.64558,8.86204,-146.3585
2.7242,1.2359,-0.481,1.3413,1.2291,0.4001,0.18805,0.08075,1.40805,-83.85142,-24.84987,-49.30906
2.0517,1.1575,-1.0891,-0.947,1.4007,0.738,0.05709,0.21495,1.49945,-78.2919,-50.33213,144.71052
1.3916,1.1916,0.977,1.1906,-0.0302,-1.8581,0.11048,-0.2319,0.84671,136.34987,-40.12007,-46.23498
1.2391,-0.0597,1.1319,-0.5366,0.4458,-0.7943,0.1619,0.00929,0.87038,83.61739,-17.54592,-29.88081
2.8818,-1.0149,0.2267,1.1797,-1.1946,-1.7532,-0.49141,0.28588,0.59512,-89.49125,30.51037,134.67481
1.4663,-0.4633,-0.8641,0.466,0.3771,-2.7111,0.23375,0.79017,0.56322,-52.009,-28.03054,-37.50847
0.2719,-0.4923,-0.8367,1.3082,-0.4192,-0.9257,0.81536,0.07155,0.55142,68.96323,71.12493,108.89432
1.0534,0.1495,-0.6307,-0.5098,1.1581,-1.0044,0.44936,0.48621,1.10951,30.49233,-32.64113,-27.67145
0.5392,0.1338,-1.0884,1.4399,1.3752,-0.5088,0.75672,0.27792,0.96242,77.43438,-4.75454,36.92456
2.8004,-0.6958,1.3236,0.2043,0.5631,0.5691,-0.03859,0.17293,0.75643,-57.62924,-45.18694,-127.04637
0.1659,1.1149,-1.4543,0.9687,1.2436,-0.3658,0.37294,-0.08969,1.45994,48.99573,-42.77457,13.0013
1.4372,0.0869,-0.2112,0.3189,-0.7092,2.2284,0.21583,0.47937,1.13526,39.54272,-28.70799,-141.36986
1.8251,-1.1322,0.4946,-1.2814,0.2779,3.08,0.03033,0.47978,0.61578,34.63419,5.28382,-145.72838
1.0724,1.5356,0.1314,-1.4944,-1.0328,0.7716,-0.06733,-0.43761,1.08209,88.53605,-51.17491,31.49294
2.0835,-0.9885,-0.7628,-0.87,-0.3217,-0.1985,-0.19231,0.64753,0.2137,-113.70671,22.70997,4.67074
2.0687,-0.546,-0.8772,1.0325,-0.2743,0.1767,-0.24981,0.77375,0.49103,89.74071,21.74481,-138.1199
0.5254,1.495,-0.5429,1.0453,-0.519,-0.9362,-0.19058,-0.28394,1.36936,-27.24594,-37.39742,33.08659
1.0865,-1.06,-1.4387,1.3096,-0.0881,1.2395,0.34404,0.33168,-0.06262,161.73483,-31.36096,102.98563
0.9827,1.0931,-0.4719,-0.224,0.4561,2.5606,0.10471,-0.11344,1.41824,-50.58907,40.86723,168.16617
0.6749,1.2957,-0.7165,0.5157,-1.0044,-0.2169,0.01407,-0.18093,1.45988,-22.96643,22.46081,43.08778
0.0261,-0.2515,-1.4973,-0.7275,-0.5225,0.796,0.84323,-0.12809,0.46794,-172.78568,58.37138,167.08384
1.4932,-0.5134,-1.2321,-1.2089,-0.2903,1.1376,0.21145,0.7838,0.36471,-154.23522,72.7978,-83.76503
0.8372,-0.4641,-0.5767,0.9433,0.7065,-2.035,0.6263,0.47069,0.67932,-27.01973,36.7948,-41.0248
0.9941,0.1725,0.6165,-1.0272,1.2194,0.9057,0.19845,0.0299,1.06458,-112.61493,-74.60253,114.95953
0.9977,-1.0345,1.4969,0.9623,-1.06,0.9989,0.15111,-0.04257,0.69616,28.1795,41.51925,168.42501
1.4682,-1.3281,-1.0495,-0.6243,1.0283,-1.9663,0.18898,0.37043,-0.07315,-81.01088,-46.30857,17.83126
1.8105,-0.2383,-0.4361,-0.5376,-0.7316,-1.8207,-0.02164,0.72055,0.8945,-74.6723,-32.51857,-15.19179
1.1142,1.421,-0.4454,0.4742,-0.3084,-0.7826,0.01047,-0.31902,1.3577,8.02412,-40.06478,39.22053
2.8095,0.7208,0.8915,-1.4242,-0.1457,2.043,0.15089,0.10668,0.95918,-91.9495,-54.2758,-99.18516
2.5997,-0.1734,-0.2599,1.1478,1.4789,1.193,-0.45811,0.45093,0.9807,-69.56319,-43.10987,-65.44457
0.3624,1.1002,0.5222,0.3291,0.7761,-0.1013,-0.16793,-0.22414,1.05469,-159.84091,-41.88887,-169.58733
2.8196,0.5593,1.3279,-0.6469,-0.7401,-0.0892,0.09556,0.1263,0.78588,66.21717,-45.70104,114.11869
2.7201,1.1971,1.553,-0.4941,0.0523,2.3658,0.08502,0.12632,0.68244,-160.65348,4.48902,-130.90528
1.7373,-0.5275,-1.1245,-1.5067,-0.9036,-2.4923,0.01508,0.81561,0.39921,97.08876,-35.59873,133.40774
2.6294,-1.1678,0.449,-0.866,-1.1951,3.1085,-0.33523,0.36062,0.58623,102.83924,-57.09514,-175.72688
1.0972,-0.9765,-1.2506,1.0689,0.4783,-1.1034,0.39418,0.44015,0.0345,-146.78009,64.03378,-106.76415
1.9579,0.8987,-0.0773,1.4738,0.7318,-2.1945,0.15157,0.02568,1.31872,61.26334,-17.14636,79.84541
1.2698,-0.3895,-1.4374,1.2094,0.5636,1.5088,0.38405,0.73104,0.37885,93.74511,-61.2656,129.47115
2.5466,0.1204,0.4585,0.0875,-1.2484,-0.6236,-0.08933,0.24165,1.09624,-27.17873,28.45091,106.40992
0.4758,-0.4729,-1.3921,0.3182,-0.2079,2.7181,0.77256,0.22929,0.33052,171.79773,-61.56081,40.76965
0.5366,-1.4146,-1.0426,-0.9425,-1.1778,0.8622,0.35554,0.03689,-0.10211,-129.79563,0.86948,-163.41811
0.5185,-0.1256,-1.0988,0.0633,-1.1109,2.0531,0.80521,0.28667,0.74524,138.49233,-22.77275,100.57826
0.5595,-1.5572,-1.3374,1.1465,1.0681,-1.5033,0.15741,-0.07847,-0.18359,-113.27268,16.43221,-124.52982
2.0785,0.5126,1.2221,0.5837,-0.2039,-2.5892,0.1569,0.02661,0.83317,89.56177,25.41085,22.49379
0.1339,-1.1225,0.413,0.6843,-0.7311,-1.8917,0.49956,-0.08411,0.59707,-76.74936,6.45756,-55.12377
0.7811,-0.3758,1.5142,1.4344,0.4581,1.1988,0.11851,-0.0938,0.71273,-61.94454,46.91986,-176.41806
2.849,-0.5211,0.1883,-1.4315,1.415,0.7159,-0.46873,0.29791,0.85834,-77.33844,-29.13229,161.60772
2.653,0.9965,0.4854,0.7229,-0.9394,1.6924,0.24148,0.04156,1.09291,-23.6193,44.33663,-105.01884
0.0662,-0.4181,-1.2487,-0.5271,-0.9348,2.743,0.8306,-0.09531,0.43491,139.93926,-11.86051,42.41154
1.8103,-0.7773,-1.3746,-0.8548,0.7114,-2.4808,-0.01022,0.6744,0.11498,158.3615,-86.44725,154.96242
0.257,0.6954,0.6152,-0.8658,-0.3411,1.418,-0.03972,-0.16559,1.07919,-40.51458,-53.52581,78.06061
0.1964,-0.3127,-0.0827,-0.2434,-1.4723,-2.7496,0.61374,-0.03088,0.92966,-135.22099,-66.65668,-50.44342
0.8578,0.4654,1.1179,0.9161,-0.7603,1.4574,0.08331,-0.13305,0.88051,-52.58579,47.49156,131.73332
1.8153,-0.4759,1.3213,0.5387,1.0835,1.0491,0.12763,0.10831,0.77566,-104.9758,-6.26993,-136.34537
1.2922,0.6396,-1.4848,0.4973,0.4978,-0.7111,0.33208,0.61535,1.20091,6.37093,25.50244,57.55761
1.6043,0.0139,-0.4418,-0.7727,0.9647,0.0463,0.12888,0.63408,1.06228,-22.51918,-34.36683,65.74574
0.8671,-0.0805,1.3605,1.0263,0.2059,0.4201,0.129,-0.07989,0.78036,-79.53544,-9.37047,148.198
0.4277,-0.8852,0.3666,1.5112,0.701,-2.5422,0.52179,0.07295,0.70256,-8.76277,46.30485,-49.31567
2.1878,1.2147,0.1023,1.0018,1.3259,1.3726,0.27417,-0.12715,1.20461,-130.37963,46.6047,-110.4824
2.6023,0.0382,-0.272,-1.5703,0.5888,-2.342,-0.39597,0.41185,1.10367,34.1507,12.14353,-67.23611
0.8027,1.2767,1.2549,0.4475,0.544,2.3654,0.01146,-0.2041,0.74279,170.36145,10.7355,67.94915
2.0574,-1.3622,-0.6652,0.1725,1.0227,1.4531,-0.08623,0.48387,0.04079,58.28064,-3.13588,-160.0948
1.8908,-1.2695,-0.7771,1.5021,0.9882,-0.7231,-0.0157,0.52436,0.04365,117.2979,63.99704,164.96
2.5818,0.4958,0.7006,0.2252,0.8944,0.9879,0.0921,0.11936,1.05406,-120.06746,-17.22191,-100.90875
2.3894,0.6095,0.8893,0.4749,-0.5658,-3.1278,0.15741,0.0582,0.97033,40.97915,44.73898,-8.99869
3.05,0.415,-0.7594,0.2519,-1.1417,2.82,-0.54397,0.20065,1.24552,68.02918,-75.40368,-60.76204
2.8314,0.9778,1.5409,1.0169,-0.133,-0.5372,0.07159,0.13462,0.69105,-164.25353,-37.42676,-52.73445
1.0087,0.9269,-0.8452,-0.7571,-0.4624,2.5864,0.25712,0.12666,1.44918,9.80588,-21.23905,161.5145
2.5148,-0.1655,-1.5644,-0.1351,0.5081,1.6145,-0.59963,0.61953,0.51224,70.18282,5.28723,-123.82258
1.8998,-1.4026,-0.8005,-1.1817,-0.1927,0.8111,0.00998,0.43517,-0.02545,-149.35906,42.07119,-42.98453
0.9161,-0.1792,-1.3243,1.0409,-0.2848,-0.7487,0.64091,0.58849,0.60365,104.97856,72.63142,170.88603
0.26,-1.0534,1.4697,-0.0574,-0.9212,1.4924,0.09417,-0.13022,0.69968,28.98009,0.84728,97.95901
2.9079,0.8851,1.304,-0.7575,-1.3445,2.4697,0.1225,0.12508,0.77228,-62.87873,11.39323,-49.15248
0.0446,-1.483,-1.4815,-1.3923,0.6835,-1.4747,0.10055,-0.14571,-0.18693,-138.42407,-6.34977,-12.01013
2.683,-0.3387,0.5323,-1.5113,0.8232,0.6017,-0.24213,0.28688,0.956,-21.04052,-45.10186,105.56943
2.476,-0.8945,-1.4282,1.4461,1.4514,-3.1347,-0.35708,0.47111,0.02531,-89.30594,-43.15517,-28.74397
0.3557,0.4925,-1.3304,-0.2772,0.5608,-0.1439,0.72249,0.10834,1.1498,-14.05845,12.57945,-1.72545
0.7479,0.0976,-1.0046,-1.2397,1.3932,2.1385,0.67561,0.42208,0.96395,-11.38071,68.40105,124.20087
0.0725,0.9096,-0.6536,1.1262,-0.2774,-2.1135,0.18586,-0.13695,1.4355,-1.14028,-16.16958,-54.09645
1.9172,0.2619,1.0664,-1.268,1.2567,2.7794,0.14019,0.05356,0.90702,-101.60788,-1.78323,132.28093
1.1947,-0.4299,1.1383,-0.1955,-0.0658,-1.2476,0.1862,0.063,0.83298,36.72616,-3.81636,-15.23177
0.1135,0.5821,1.44,0.2681,-0.7909,-2.0943,-0.0195,-0.15324,0.73917,71.29253,14.69142,-99.83228
1.3799,-1.1482,1.426,0.6596,1.2296,-1.9962,0.16216,0.04831,0.69883,83.02444,14.52717,22.86127
2.0727,-1.0883,0.5694,0.1783,-0.0909,1.6178,-0.07635,0.45101,0.65422,34.32031,-6.56902,-140.11624
1.7131,-0.8293,1.1078,-0.9607,1.3811,2.4384,0.12124,0.21178,0.77414,-88.09885,36.66868,135.66178
1.1454,-0.7949,0.3283,0.7693,-0.4302,1.6871,0.34912,0.40699,0.74012,42.73272,-22.83785,-158.37129
0.0516,0.9963,-1.3297,0.4257,1.2452,1.5696,0.40235,-0.12947,1.43569,-53.83294,-7.82227,116.10878
2.6823,1.3231,1.2648,-0.6411,1.5636,0.221,0.19063,0.07312,0.73384,130.95366,49.28673,-41.55752
2.7828,1.0755,-1.4654,-1.4059,-1.3738,-1.5851,-0.31073,0.27679,1.44342,-82.52815,-22.83323,-10.47328
0.8412,1.2295,1.461,1.2428,0.5311,-2.28,0.07054,-0.14622,0.69897,179.00238,-32.08519,-65.45976
2.1119,1.1379,-1.1363,0.0907,0.4389,-0.7728,0.02521,0.24936,1.49563,18.21008,-17.78078,79.05124
2.1094,1.396,-0.7559,-1.089,0.0021,-0.9672,0.21423,-0.06599,1.45549,33.46013,16.12373,7.88866
1.6935,0.5303,0.3723,-0.8823,0.6738,2.2958,0.14328,0.06415,1.1737,-80.02011,3.50425,158.35876
3.1067,-0.5522,-1.0447,-0.6853,1.1432,-2.0987,-0.79302,0.17782,0.41376,1.72831,-46.07043,48.66876
1.8109,0.9479,-1.181,0.7308,0.9115,-2.3262,0.05742,0.39643,1.43797,27.27918,34.55876,16.77297
0.2419,-1.5358,0.7742,-1.4651,-0.3285,2.924,0.35418,-0.06716,0.53879,48.02367,-8.46064,86.07088
3.1104,-0.563,-0.8963,-1.2546,0.4123,-0.1074,-0.79147,0.17482,0.46924,-76.82728,7.81182,113.04824
3.0427,-0.2332,0.9838,0.1504,0.2732,0.4392,-0.12494,0.16318,0.90166,-40.91087,-46.29144,-132.78315
0.1651,0.0252,1.0049,-1.2446,1.0486,1.0856,0.09559,-0.13619,0.92238,-82.2634,-82.04768,36.59496
0.9392,-0.4036,-0.8885,0.6552,1.1098,-2.4972,0.60398,0.57146,0.60152,-33.05908,16.12695,-80.01731
0.4564,-0.1444,0.1087,-0.6662,-1.3424,1.9496,0.48174,0.06936,1.04049,77.77849,-19.98848,82.48821
0.532,-0.9538,0.9575,-0.7199,-1.4151,-2.3871,0.30754,0.00691,0.75152,-76.8989,-45.87442,-110.27202
2.573,-0.5138,-0.818,-0.4969,1.3297,3.0706,-0.59365,0.5574,0.5421,27.44786,3.36762,-42.72607
2.5067,0.9918,1.5154,-0.6041,0.9019,0.5359,0.11798,0.09946,0.6975,152.58001,6.39016,-43.16006
0.9818,-1.2607,1.3873,0.6242,0.9111,-2.5386,0.17886,-0.00238,0.69153,45.74596,40.95635,-33.39474
3.1312,-0.272,1.0227,-0.8817,-0.2684,2.5445,-0.13465,0.15146,0.88541,-34.40037,-6.34578,-78.80907
1.1462,-0.2412,1.1022,-1.0467,-0.8277,1.9042,0.17999,0.03387,0.86548,-0.32758,-43.91009,132.96156
1.1915,-0.0566,-0.2135,-1.2087,-1.4995,-0.899,0.34892,0.47011,1.05813,-91.60781,24.0284,-91.30815
0.6488,0.6874,-1.3499,-1.154,-1.1859,-2.6011,0.58097,0.25225,1.27379,41.69815,-84.98689,117.23054
0.7985,0.6984,0.7503,-1.3325,-1.1187,-0.5216,0.04091,-0.17305,1.02221,72.41111,29.13255,11.97035
1.6119,-1.4889,0.3941,-0.902,0.5608,1.0265,0.13232,0.43423,0.4213,-14.03994,45.40173,107.75088
2.9822,0.7055,-1.032,0.0214,1.0341,-2.5584,-0.45646,0.22536,1.35429,24.87098,33.11911,32.80093
1.1441,0.425,0.5289,0.3813,1.0419,2.4708,0.1585,-0.01392,1.11623,-139.39002,61.54217,129.99277
1.4657,1.361,-1.5129,-1.0195,-0.6524,-2.6505,0.16761,0.15862,1.51792,-15.10608,-40.20379,-123.28733
0.3638,0.0223,-0.4047,0.8883,0.9913,-1.4179,0.62501,0.07741,1.0745,44.13324,10.81172,-13.81898
0.8358,0.745,0.2686,0.7633,-0.0572,-2.3242,0.0856,-0.12906,1.21015,55.71893,-1.7058,-43.69067
2.4384,0.3334,-0.0705,-0.3779,-0.317,2.0776,-0.14356,0.31842,1.23538,0.92137,-6.80779,-122.08285
3.0303,-0.5687,0.5848,1.0169,-0.5417,-2.0847,-0.35818,0.19101,0.87136,-26.84877,-15.17567,115.86765
0.7867,-0.6702,0.0236,0.8822,-0.6369,0.1172,0.54037,0.3293,0.73603,53.20613,46.27614,136.97772
1.6942,1.3649,1.0584,1.4412,0.9841,-3.0023,0.1749,-0.1911,0.78275,130.76075,-41.67665,48.31582
2.6005,0.4322,-0.633,-0.4661,0.3642,2.8702,-0.34967,0.38518,1.27177,2.18851,11.5312,-72.09684
2.0544,1.0834,0.5793,-1.4723,-0.8339,0.2348,0.23961,-0.13352,1.03394,89.33376,-21.13954,75.42621
2.3945,-0.613,0.9188,0.6333,1.439,-2.289,-0.07599,0.2749,0.84128,97.69413,30.58991,87.32812
0.613,0.4034,-0.1862,0.1044,0.2231,0.8085,0.35126,0.06362,1.26736,-19.64069,-16.09926,90.3799
1.5753,-0.8352,0.8935,-1.2561,-1.3878,1.6778,0.14877,0.28553,0.78393,78.34665,-9.18229,109.55552
1.7301,-1.3332,1.1414,0.3567,0.566,-1.9884,0.11581,0.22509,0.67217,18.89423,12.30986,6.60317
1.886,1.0206,-1.2511,0.2387,-0.6444,-2.8572,0.03596,0.37374,1.45565,-22.39203,-45.76829,-31.32984
2.5142,0.7646,0.0546,0.6555,-1.2231,-0.238,0.07999,0.12735,1.28041,-34.67337,19.09138,144.95917
2.4204,-1.3913,1.1997,1.3119,-0.3058,2.3433,-0.03554,0.23104,0.667,7.20419,-21.74972,-11.63306
0.0345,1.1666,0.0682,0.6845,-0.411,-2.1246,-0.22583,-0.15793,1.23037,52.40893,-12.96471,-96.5336
2.139,-0.774,-0.0034,1.2079,1.1952,1.8102,-0.21046,0.60849,0.66352,-55.25438,-30.09778,-75.17911
2.7395,-1.34,-1.564,-1.0699,1.4386,1.1045,-0.10754,0.20879,-0.17297,91.1787,38.62684,-51.88883
2.946,-0.8066,-0.4335,0.5687,0.6407,-1.665,-0.67101,0.28591,0.4811,-33.66947,27.72698,85.29802
2.9853,0.3698,0.946,1.0019,1.4511,-0.7846,0.03334,0.14665,0.95646,-143.85671,-52.87191,21.88418
2.5963,0.3002,-1.5204,0.5147,0.7313,0.937,-0.62752,0.55619,0.92876,35.85331,-8.5132,-143.0244
3.0398,-1.1991,-0.6394,0.9121,-1.1754,0.3159,-0.54969,0.20698,0.13572,131.93923,-14.64584,-35.55399
2.8238,-1.018,0.9659,-0.6512,1.5237,-0.9689,-0.2091,0.22674,0.7345,83.71666,-36.13754,38.0729
2.4137,0.7163,0.1979,-1.4412,-1.5064,1.3059,0.10277,0.1094,1.23501,79.81444,-36.88976,146.05688
0.0959,0.4199,1.1708,-1.2299,-0.7859,-0.906,-0.02329,-0.15298,0.85956,74.05169,35.95725,-50.88311
0.8037,-1.5009,-0.823,-1.5502,0.0523,0.2607,0.33796,0.13437,-0.06904,-134.60385,13.7127,-53.01162
0.6943,-0.8712,-0.4031,1.2783,-0.3966,0.5974,0.6316,0.33062,0.4482,80.40157,-12.20945,153.84623
0.2508,1.296,0.1713,0.7486,1.4634,0.2292,-0.26328,-0.22235,1.15223,-135.53079,-1.27736,-179.37288
0.5221,0.4945,0.309,-0.0804,0.6821,-0.4206,0.14708,-0.08849,1.19112,79.3173,-62.16327,-53.52871
3.138,0.2926,0.4259,-0.3798,0.8947,1.0759,-0.14395,0.15057,1.1348,-90.45072,-42.47985,-106.71068
2.16,1.0988,1.5282,-1.5227,-1.5254,-2.118,0.14357,0.05522,0.69053,91.863,60.79016,121.70696
3.1399,1.4384,-0.4413,-1.0852,-0.6583,-2.2444,0.2949,0.14955,1.35126,-35.68209,34.53259,-5.08422
2.8969,0.0461,-0.4755,-0.3602,-1.5198,2.1144,-0.57446,0.2981,1.07588,111.50224,-20.75313,-133.97253
1.8883,0.6228,1.3968,0.7636,-0.9629,-0.8519,0.15726,0.00208,0.75464,25.6342,-71.47745,45.01728
0.5916,-0.8134,1.2615,0.0191,1.386,-2.3208,0.18983,-0.05323,0.75604,110.07182,40.69896,-41.588
0.5371,0.5766,-1.368,-1.0088,1.4305,-1.5073,0.66396,0.22074,1.19629,51.87348,-39.90473,-104.55497
1.7174,1.1895,-1.2736,-0.7428,-0.3692,-0.7033,0.11671,0.23677,1.50119,-19.05155,16.3518,12.16974
2.2891,0.6833,1.5645,-0.1988,1.2461,-0.1226,0.12247,0.08789,0.68977,173.21226,21.47902,-37.53934
2.3398,-1.0442,0.3287,-0.455,0.8041,-2.8374,-0.25073,0.47486,0.61112,18.40326,2.42145,-47.19155
1.2274,0.9611,-0.3413,0.3241,-0.0804,2.6968,0.14565,-0.03832,1.3891,-2.74639,31.06615,-117.81816
2.9173,0.7605,0.2548,0.4088,-1.0816,-2.2886,0.07562,0.13665,1.21443,8.95267,-18.63977,46.36551
2.5226,-0.651,-0.2615,1.4064,0.5812,1.0621,-0.48101,0.5269,0.65827,17.28443,-52.41482,-98.68476
1.4067,0.8532,0.0156,-1.0775,-0.6564,-1.4333,0.1427,-0.05673,1.29148,-1.13069,42.91623,-48.95133
0.847,-1.351,-1.5603,0.3839,-0.3687,2.7098,0.22696,0.03022,-0.17462,-171.79943,5.94651,52.60768
2.3738,0.4717,-0.5381,0.7936,-0.4311,0.643,-0.2077,0.40908,1.29754,19.44718,19.82542,-137.65258
1.7202,0.9151,1.4295,1.5393,-0.7983,2.5452,0.15727,-0.03676,0.72684,147.40608,55.9593,6.63773
2.4012,-0.3789,-0.4972,0.1943,-0.0764,1.6732,-0.4494,0.61393,0.77293,53.36892,-13.26071,-121.70559
2.684,0.6411,0.7617,1.063,-0.5631,1.6394,0.13471,0.10092,1.02229,-32.82921,61.78269,-92.9795
0.0148,0.4643,0.9392,1.4546,-0.5812,-2.8537,-0.03408,-0.15057,0.95711,77.87869,-15.90995,-119.61718
0.1305,-0.2629,1.5138,-0.9267,-0.4874,2.6713,0.03286,-0.14702,0.71467,-56.97587,-1.50701,123.02306
2.2934,-0.3155,0.7544,-0.2585,-0.3871,1.2252,-0.04972,0.28328,0.93735,0.02218,-6.62189,-171.98268
1.5024,-0.6594,-0.8807,0.7819,-1.1756,0.5273,0.20256,0.76143,0.40025,130.21177,-5.39167,-130.36844
2.5226,1.0824,-0.4949,1.1096,0.0639,-0.5069,0.10322,0.1107,1.4238,-19.5052,-30.17535,-174.63111
0.0386,-0.0362,0.9555,-1.3472,-0.2093,1.7992,0.10618,-0.14606,0.93418,-19.32387,-48.13508,42.54481
2.3649,-1.1874,-0.9318,-0.0993,-1.3409,-1.8446,-0.2653,0.4711,0.02895,161.01723,0.19969,63.34099
1.2205,0.4128,0.7617,-0.2149,0.2226,-1.9139,0.14266,-0.04677,1.03046,78.09363,30.64007,-28.94581
0.6196,-0.9442,0.7933,0.9816,-0.645,-0.0772,0.36246,0.07423,0.7459,5.68307,41.97375,91.94081
0.0224,-0.0825,-0.4999,-1.3013,0.4123,2.5783,0.68798,-0.13467,0.9857,22.49786,26.91133,86.70058
1.2591,-0.979,0.4856,0.0287,-0.8444,-2.8132,0.28489,0.39493,0.68415,-54.72657,-66.41662,-49.54941
0.0289,0.372,-0.8104,0.9769,0.5904,0.868,0.60803,-0.13254,1.21113,-0.43058,-27.81949,101.27488
1.0159,-0.6705,0.2343,-1.2885,-1.5182,-0.2913,0.41159,0.3792,0.78631,-96.13237,49.14506,-110.47634
2.0139,0.2006,0.0938,0.5534,-1.0544,0.1588,-0.00047,0.35097,1.17698,-3.18713,46.50917,149.98393
1.6737,0.4789,-0.3071,-0.1883,1.1556,0.5232,0.11542,0.34308,1.29972,-61.90345,-58.82901,151.1727
1.7507,0.0981,-0.786,-0.312,-1.0284,0.6062,0.01887,0.7348,1.03483,106.74909,65.66795,-169.7116
1.3497,-1.4832,0.8083,-0.4294,0.2795,0.7421,0.21732,0.28264,0.56614,2.00387,24.80389,97.94242
2.5779,-0.6844,1.3415,0.7027,1.042,0.7284,0.00674,0.17325,0.75313,-90.19046,-25.01432,-88.29834
1.3544,-1.2317,-0.6114,-0.8624,-0.595,2.3736,0.26551,0.50892,0.12893,126.28106,14.07923,146.40703
0.4767,1.5459,-0.1361,-1.2196,-0.7158,2.1508,-0.29741,-0.32247,1.19275,-61.54055,-43.82637,137.74721
2.6938,-0.9235,1.13,-0.7887,-1.3689,0.9214,-0.10785,0.21827,0.75416,67.81785,26.51697,-173.57259
0.5618,0.7766,-0.9176,-0.4687,0.0023,-1.0333,0.40896,0.08012,1.39912,-7.94656,0.4867,-53.89909
2.1561,0.0591,-0.4474,0.5016,-1.3172,0.5229,-0.21376,0.59413,1.0893,97.84823,49.24201,-112.64398
3.0201,-1.3157,1.0755,0.9513,0.2886,-1.8122,-0.21151,0.17699,0.66858,5.50587,12.85611,122.71436
2.2527,-0.2035,0.5344,0.9151,0.9629,0.1606,-0.07372,0.32888,0.99953,-46.39771,-56.80718,-134.84521
1.4508,1.0362,0.4928,0.6785,0.6934,-2.1328,0.12376,-0.22702,1.08171,118.31883,-11.3976,13.99058
0.3088,0.5717,-1.0936,-0.8816,-0.2457,-3.1391,0.61341,0.03818,1.26966,26.66013,-31.2862,136.75429
2.9603,0.1421,-1.2733,-1.0602,0.7814,-2.6798,-0.78623,0.29667,0.89838,48.78287,-21.37736,-31.5884
2.176,-1.2781,1.2596,0.9332,-1.5133,1.2068,0.03642,0.21109,0.68975,87.16632,19.98031,-92.86923
1.5839,-0.2211,1.484,0.9287,1.3536,1.7296,0.14983,0.01791,0.72734,-149.22829,55.06724,-169.32677
2.0952,-1.0205,-1.1183,-1.1617,1.3831,-0.5025,-0.15996,0.57622,0.05438,-76.61372,8.36701,99.84672
0.528,0.0269,-1.375,-0.2868,-0.521,0.9407,0.81612,0.30228,0.75901,115.22366,49.97463,131.66883
0.6831,-0.0028,-0.5487,-1.077,0.8151,-2.414,0.61852,0.30989,1.02777,40.07676,1.65536,-148.66539
0.268,0.5543,0.3676,-1.111,-0.3669,-1.9132,0.07385,-0.13533,1.17622,-10.89944,45.28232,-153.40466
2.1407,-0.7695,0.8801,0.4095,-1.491,2.3193,-0.02617,0.31895,0.8028,76.49173,-39.53437,-114.85653
2.7454,1.0621,0.4892,-1.4736,1.0904,2.3658,0.2618,0.05313,1.07767,-95.83449,-40.72993,-171.16877
1.3208,0.0275,1.417,1.2763,-0.2952,-3.0521,0.14683,-0.03147,0.75823,78.06979,8.8034,-32.69901
